Hidden_State,S1,S2,S3,S4,S5,S6,row_id,Internal_Mobility_Index,External_Mobility_Index,Per_Capita_Income,Cumulative_Cases_Rate,Average_Household_Persons,Inmigrants,Total_Households_Housed,Housing_Precariousness_Index,Commune,Date,Days,Higher_Education_Percentage,Postgraduade_Percentage,Social_Priority_Index_2020,Priority_2020,Code,Year,Month,Step,Step_Label,Quarantine_Start_Date,Quarantine_End_Date,Gross_Daily_Cases,Gross_Daily_Cases_Mobile_Average_7_Days
2.0,0.06509909467899765,0.9338586278820072,2.8121007059947475e-10,2.3312511293470943e-39,0.001042277157785078,2.061855818368031e-21,32,1.503208191,7.129283276,267197.56,186.609110121858,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-02,2020-05-04,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,0,Sin Medida,2020-05-05,2020-08-31,41.59359683439001,15.2563386072087
5.0,3.9805243214528574e-12,0.9665123306149834,9.630042782504833e-07,1.5945052456351232e-79,0.03348670637675784,5.783351575269285e-55,33,1.275767918,5.780955631,267197.56,229.326858222042,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-03,2020-05-05,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,0,Sin Medida,2020-05-05,2020-08-31,42.717748100184,20.71650189820966
5.0,7.769185037156e-24,0.8278786567848041,8.060944914459904e-06,2.2166164640041134e-118,0.17211328227028147,4.598072217504201e-103,34,2.196860068,9.742116041,267197.56,270.920455056432,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-04,2020-05-06,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,41.59359683438998,25.85547911326943
5.0,2.176516542532777e-26,0.2704545548237091,2.5770060722080005e-05,3.4737591756935165e-126,0.7295196751155687,6.98080127536255e-111,35,2.223208191,9.932423208,267197.56,290.031026574936,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-05,2020-05-07,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,19.110571518504,26.65844430312257
5.0,7.087969933411996e-30,0.013530840004974832,7.461192445364771e-05,7.567210764196341e-135,0.9863945480705716,8.770510298148008e-119,36,1.623481229,8.989556314,267197.56,308.017446827645,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-06,2020-05-08,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,17.98642025270902,27.300816455005
5.0,5.933721393744716e-34,0.00020760596657453856,0.0007578449821757653,8.959223243037315e-145,0.9990345490512496,1.6674315035228473e-127,37,1.094061433,6.700204778,267197.56,327.128018346149,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-07,2020-05-09,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,19.110571518504,27.94318860688758
5.0,6.775979873755347e-38,0.00011343815302084215,3.106020949079792e-05,8.915691260684306e-153,0.9998555016374884,5.468345228365725e-137,38,1.627576792,9.698634812,267197.56,346.238589864652,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-08,2020-05-10,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,19.11057151850298,28.74615379674058
2.0,4.912932259191484e-24,0.0002510029139438287,0.0012544014351603596,2.2624747862712344e-108,0.9984945956508958,1.4567271222454983e-91,39,1.155699659,6.646757679,267197.56,354.107648725212,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-09,2020-05-11,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,7.869058860560017,23.928362657622
2.0,7.316305441250994e-13,0.003754083788346243,0.007675042113489929,4.5492278761230304e-70,0.9885708740974323,1.2046411124347834e-54,40,1.048259386,5.805392491,267197.56,361.976707585773,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-10,2020-05-12,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,7.869058860560983,18.949978480533
2.0,0.0001281518088554932,0.23845785296002325,0.002439242496761026,2.1451470210808497e-39,0.7589747527343602,7.458223307518011e-28,41,1.545119454,7.943208191,267197.56,369.845766446333,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-11,2020-05-13,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,7.869058860560017,14.13218734141443
2.0,1.735443312053768e-05,0.9526351876314116,8.994952734497941e-05,5.094347100928716e-46,0.04725750840812285,5.444069323902001e-27,42,1.525119454,8.012696246,267197.56,399.073699356985,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-12,2020-05-14,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,29.22793291065199,15.57752468314986
2.0,3.6840949003141683e-07,0.9988599303511343,9.697688421103333e-07,9.491777852828023e-54,0.0011387314705335668,2.0747436318672327e-35,43,1.58552901,8.391808874,267197.56,427.177481001844,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-13,2020-05-15,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,28.103781644859,17.02286202488557
2.0,3.219118460357976e-09,0.9980311750704146,2.2878317538991407e-08,1.6067301828163162e-62,0.0019687988321494044,4.700651806920038e-45,44,1.556450512,8.521774744,267197.56,456.405413912496,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-14,2020-05-16,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,29.22793291065199,18.468199366621
2.0,1.8381405919885386e-11,0.9973465543717505,3.681170581976654e-08,9.419046388536908e-72,0.0026534087981623347,7.278921631508759e-56,45,1.66778157,8.939590444,267197.56,485.633346823148,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-15,2020-05-17,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,29.22793291065199,19.91353670835657
2.0,3.0032126929850335e-15,0.9308799038417463,2.356035252770435e-06,1.0936869510668829e-86,0.06911774012299782,2.803169737947718e-70,46,1.124778157,6.084163823,267197.56,505.868069607446,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-16,2020-05-18,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,20.23472278429801,21.68006012603342
5.0,6.607551957291018e-19,0.6572058929468517,0.00045227452566166124,3.0728496311987526e-100,0.3423418325274867,7.904895137422906e-83,47,0.95331058,4.986348123,267197.56,524.97864112595,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-17,2020-05-19,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,19.11057151850406,23.28599050573958
5.0,9.900048617689447e-23,0.37604149358485955,0.00034536507375429524,1.5408754674523305e-113,0.6236131413413861,4.953109186736868e-97,48,1.5378157,7.383276451,267197.56,545.213363910248,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-18,2020-05-20,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,20.2347227842979,25.05251392341642
5.0,2.8059023977071163e-29,0.0248117110274348,0.000333353346216778,8.42533520151897e-134,0.9748549356263484,3.421401639779024e-117,49,1.563686007,7.63331058,267197.56,589.055263276226,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-19,2020-05-21,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,43.84189936597807,27.14022341703443
5.0,1.3661543388895337e-37,0.00010696170800017159,0.0001759294489223582,1.0099618504598947e-156,0.9997171088430774,2.331725966727851e-140,50,1.617406143,8.12552901,267197.56,631.773011376411,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-20,2020-05-22,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,42.71774810018496,29.22793291065242
5.0,1.0781185894034905e-47,4.014963023600689e-08,0.0020453695768404565,7.12659717587922e-183,0.9979545902735294,1.6730024739737553e-165,51,1.094539249,5.69883959,267197.56,674.490759476595,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-21,2020-05-23,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,42.71774810018405,31.15504936629986
5.0,4.59036333208089e-59,3.576317083252037e-08,0.00030302253733358487,1.766216458517617e-208,0.9996969416994955,8.885528454500857e-191,52,1.539590444,7.577679181,267197.56,718.332658842574,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-22,2020-05-24,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,43.84189936597897,33.24275885991801
5.0,1.543548022978618e-75,1.3893242718562818e-11,0.0013395161602001292,4.427949459364963e-257,0.9986604838259067,3.70261210584189e-240,53,1.11105802,6.279795222,267197.56,763.298709474347,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-23,2020-05-25,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,44.96605063177299,36.77580569527157
5.0,1.3943850373956917e-96,6.896961069117276e-15,0.006110335750857848,1.05349300197451e-309,0.9938896642491353,1.9342537468447304e-294,54,1.039863481,5.277542662,267197.56,807.140608840326,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-24,2020-05-26,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,43.84189936597897,40.30885253062513
5.0,1.8108800272094929e-115,2.7181281650102566e-16,0.000881787619372383,0.0,0.9991182123806274,0.0,55,1.780273038,7.855836177,267197.56,852.106659472098,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-25,2020-05-27,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,44.96605063177208,43.84189936597858
5.0,7.546955081293385e-107,6.522133548583624e-15,0.0007305504065674369,0.0,0.999269449593426,0.0,56,1.830307167,7.779726962,267197.56,885.831197445928,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-26,2020-05-28,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,33.72453797382991,42.39656202424313
5.0,2.0260224262986236e-98,3.044740552413312e-13,0.00030324592814556637,1.27517447e-315,0.99969675407155,3.684598691773901e-302,57,1.958430034,8.381979522,267197.56,918.431584153964,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-27,2020-05-29,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,32.60038670803601,40.95122468250757
5.0,6.279749240605289e-91,2.3427416072834177e-12,0.00033832085342652425,4.2542940913689706e-294,0.9996616791442307,1.7263830862568804e-279,58,1.766006826,8.020341297,267197.56,951.031970861999,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-28,2020-05-30,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,32.60038670803499,39.50588734077199
5.0,3.506931053103794e-83,8.012257096819242e-11,0.00016571305810377527,4.5353004917903454e-272,0.9998342868617737,7.73991450348381e-257,59,1.915426621,8.549010239,267197.56,984.756508835829,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-29,2020-05-31,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,33.72453797383002,38.06054999903643
5.0,3.755811939229688e-83,7.848326322510419e-12,0.0009884921282044422,8.648566956463383e-272,0.9990115078639472,9.992149099311133e-256,60,1.501296928,6.790511945,267197.56,1028.59840820181,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-30,2020-06-01,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,43.84189936598091,37.89995696106613
5.0,2.0086176910440277e-84,9.86391007237679e-13,0.003989652722116286,1.83237999122148e-275,0.9960103472768973,5.964806492349191e-259,61,1.264095563,5.473720137,267197.56,1073.56445883358,3.145581196,3606,68120,3.3957924,Cerrillos,2020-05-31,2020-06-02,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,5,1,Cuarentena,2020-05-05,2020-08-31,44.96605063177003,38.06054999903628
5.0,2.1778772999152738e-82,4.213449891500459e-11,0.000550290244220564,2.509151034472153e-270,0.9994497097136449,1.2695341716656927e-254,62,1.941501706,7.470784983,267197.56,1117.40635819956,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-01,2020-06-03,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,43.84189936598,37.89995696106598
5.0,4.840219718160307e-84,1.8141413651880816e-11,0.0007552538483422295,3.713654603950665e-275,0.9992447461335163,1.556151296973216e-259,63,1.930238908,7.216245734,267197.56,1153.37919870498,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-02,2020-06-04,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,35.97284050541998,38.22114303700742
5.0,1.368789972580668e-86,6.110052341321326e-12,0.0008741130376889955,2.1974550897069103e-282,0.999125886956201,5.43472330328829e-267,64,1.882320819,7.120068259,267197.56,1189.3520392104,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-03,2020-06-05,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,35.97284050542021,38.70292215091945
5.0,4.901254747236171e-90,1.3772248591516896e-12,0.0011213397483061233,3.6151524654428745e-292,0.9988786602503167,4.34675414584886e-277,65,1.827986348,6.952559727,267197.56,1226.44903098161,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-04,2020-06-06,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,37.09699177120979,39.34529430280156
5.0,1.0781678269667583e-91,8.802659614611552e-13,0.0010295788693436216,6.984867413201284e-297,0.9989704211297762,4.693903792022403e-282,66,1.849624573,7.076245734,267197.56,1262.42187148703,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-05,2020-06-07,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,35.97284050542021,39.66648037874302
5.0,5.30275800250792e-90,1.6014646157737563e-13,0.00502430662390734,1.0036363280419637e-291,0.9949756933759326,6.964964235302791e-276,67,1.388191126,5.434266212,267197.56,1302.89131705562,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-06,2020-06-08,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556858989,39.18470126483002
5.0,4.488017044730431e-87,1.0703644190687662e-13,0.016227206858097976,2.0454432467437058e-283,0.983772793141795,1.0494276976280035e-266,68,1.18668942,4.233037543,267197.56,1343.36076262422,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-07,2020-06-09,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556859989,38.54232911294856
5.0,1.5012693193048543e-83,9.094504479800453e-12,0.0016362074766790974,1.3122550356075872e-273,0.9983637925142264,1.2460838347641132e-257,69,1.755904437,6.604573379,267197.56,1383.83020819281,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-08,2020-06-10,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556859012,38.06054999903573
5.0,7.26502690383454e-95,1.2641553129920834e-13,0.0011776552153364241,3.5919440586843486e-305,0.9988223447845372,1.6750245112605877e-290,70,1.499112628,6.893720137,267197.56,1434.41701515356,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-09,2020-06-11,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,50.58680696074998,40.1482594926543
5.0,1.4544161072696586e-105,1.7408226435760468e-15,0.002907288847160885,0.0,0.9970927111528375,2.96e-322,71,1.534129693,6.38559727,267197.56,1483.87967084851,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-10,2020-06-12,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,49.46265569494994,42.07537594830141
5.0,2.0488928105893933e-116,5.710104559130285e-17,0.004824140441382085,0.0,0.9951758595586179,0.0,72,1.844027304,6.389351536,267197.56,1534.46647780925,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-11,2020-06-13,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,50.58680696073998,44.00249240394857
5.0,1.9810919890907614e-129,5.68474617679323e-19,0.006237672420295198,0.0,0.993762327579705,0.0,73,1.843208191,6.601228669,267197.56,1585.05328477,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-12,2020-06-14,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,50.58680696074998,46.09020189756711
5.0,8.390140010823268e-140,1.4997717213189716e-21,0.031113626599653534,0.0,0.9688863734003464,0.0,74,1.334061433,5.309897611,267197.56,1635.64009173074,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-13,2020-06-15,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,50.5868069607402,47.53553923930287
3.0,5.595244263339672e-150,8.917033568692854e-24,0.13249353428038135,0.0,0.8675064657196188,0.0,75,1.175494881,4.2421843,267197.56,1686.22689869149,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-14,2020-06-16,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,50.58680696074998,48.9808765810386
3.0,3.625908848691949e-159,4.193409064238012e-24,0.2140790467885302,0.0,0.7859209532114698,0.0,76,1.729146758,6.213788396,267197.56,1736.81370565223,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-15,2020-06-17,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,50.58680696073998,50.42621392277429
3.0,4.33770138700633e-264,5.808335518308501e-43,0.9922400364624947,0.0,0.0077599635375053015,0.0,77,1.795358362,6.330921502,267197.56,1875.08431134493,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-16,2020-06-18,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,138.2706056927,62.95247088448144
3.0,0.0,5.8587214078412106e-71,0.9999999849799595,0.0,1.502004052982554e-08,0.0,78,1.863071672,6.355699659,267197.56,2012.23076577184,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-17,2020-06-19,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,137.1464544269099,75.47872784619001
3.0,0.0,4.339668277083994e-108,0.9999999999996582,0.0,3.418386350645859e-13,0.0,79,1.832969283,6.440614334,267197.56,2150.50137146454,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-18,2020-06-20,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,138.2706056927002,88.00498480789861
3.0,0.0,1.0147483121154448e-149,1.0,0.0,3.049586359336757e-18,0.0,80,1.962525597,6.793856655,267197.56,2288.77197715725,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-19,2020-06-21,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,138.27060569271,100.5312417696072
3.0,0.0,2.564865451341948e-154,1.0,0.0,1.2742143641643738e-21,0.0,81,1.586416382,5.545733788,267197.56,2335.98633032061,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-20,2020-06-22,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,47.21435316335965,100.0494626556957
3.0,0.0,7.288673856879166e-157,1.0,0.0,1.743633468069946e-24,0.0,82,1.350784983,4.462457338,267197.56,2383.20068348397,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-21,2020-06-23,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,47.2143531633601,99.56768354178283
3.0,0.0,1.281545242857147e-156,1.0,0.0,3.830885347288813e-18,0.0,83,1.973105802,6.553788396,267197.56,2430.41503664733,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-22,2020-06-24,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,47.2143531633601,99.08590442787143
3.0,0.0,4.363195722897396e-112,0.9999999999857505,0.0,1.4249575997822738e-11,0.0,84,1.990307167,6.701433447,267197.56,2477.62938981069,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-23,2020-06-25,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,47.2143531633601,86.07786835225144
3.0,0.0,2.1223085267840365e-72,0.9999990504734074,0.0,9.495265925567198e-07,0.0,85,1.906962457,6.6178157,267197.56,2518.09883537929,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-24,2020-06-26,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556859989,72.26686708677857
3.0,1.3241889261258636e-228,4.960814971462633e-42,0.9999555889583525,0.0,4.4411041647512776e-05,0.0,86,1.566552901,5.96116041,267197.56,2558.56828094788,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-25,2020-06-27,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556858989,58.29527278333425
5.0,1.0878132635733364e-122,1.7296889312435036e-21,0.9633253590284583,0.0,0.03667464097154165,0.0,87,1.579931741,6.249692833,267197.56,2599.03772651648,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-26,2020-06-28,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556859989,44.32367847988995
5.0,1.2993643850737712e-114,1.6357040841757396e-18,0.8793383618136239,0.0,0.12066163818637596,0.0,88,1.200409556,4.958703072,267197.56,2639.50717208508,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-27,2020-06-29,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556860035,43.36012025206719
5.0,6.64300595698484e-109,8.633158306585879e-18,0.6502815555572732,0.0,0.34971844444272676,0.0,89,0.987030717,3.918225256,267197.56,2679.97661765367,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-28,2020-06-30,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,40.46944556858989,42.39656202424288
5.0,5.783870871265369e-96,1.9121531095172814e-15,0.24410708739792625,3.062057141830946e-308,0.7558929126020719,2.251732482727576e-292,90,1.002866894,3.937542662,267197.56,2711.45285309591,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-29,2020-07-01,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,31.47623544224007,40.1482594926543
5.0,6.269608673876114e-83,1.048109229068262e-11,0.02588494917276372,1.7848495907686853e-271,0.9741150508167552,1.942346462095749e-255,91,1.643686007,6.76225256,267197.56,2742.92908853815,3.145581196,3606,68120,3.3957924,Cerrillos,2020-06-30,2020-07-02,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,6,1,Cuarentena,2020-05-05,2020-08-31,31.47623544224007,37.89995696106572
5.0,7.2763242593073e-76,6.721719298946332e-10,0.00038836763156836323,1.06703851605422e-251,0.9996116316962598,1.8393266114214997e-235,92,2.064846416,7.713447099,267197.56,2774.40532398039,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-01,2020-07-03,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,31.47623544224007,36.61521265730003
5.0,3.4633569855973375e-68,1.0282929234233056e-08,0.0003174387661999303,7.501738226060562e-230,0.9996825509508709,5.900971843550098e-213,93,2.067440273,7.790853242,267197.56,2803.63325689105,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-02,2020-07-04,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,29.22793291066,35.00928227759577
5.0,6.208882987350637e-60,1.4907393385418378e-07,0.00024380122523859953,5.915345768463983e-209,0.9997560497008275,1.3989781870937515e-191,94,2.084163823,7.970102389,267197.56,2832.8611898017,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-03,2020-07-05,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,29.22793291065,33.40335189788863
5.0,3.333973940157009e-53,6.362050268114582e-08,0.0022378485092783766,2.1642480856833693e-193,0.9977620878702189,9.076139124224808e-175,95,1.690648464,5.828259386,267197.56,2863.21327397815,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-04,2020-07-06,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,30.35208417644981,31.95801455615284
5.0,5.12918376159299e-47,2.4022679684956254e-06,0.0015632392875767548,2.826826537959909e-173,0.9984343584444547,1.1562254817524077e-154,96,2.130307167,6.321911263,267197.56,2892.4412068888,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-05,2020-07-07,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,29.22793291065,30.35208417644714
5.0,4.709984367393901e-44,0.0003918194618758706,6.182245696536651e-05,1.3425176426592863e-167,0.9995463580811588,2.5049079977016273e-150,97,2.949146758,9.5021843,267197.56,2922.79329106525,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-06,2020-07-08,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,30.35208417644981,30.19149113847711
5.0,1.2800614940259265e-40,0.000624092861313998,7.1266822713978e-05,3.947570572842433e-163,0.999304640315972,1.4400253094325973e-146,98,3.013583618,9.407030717,267197.56,2952.0212239759,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-07,2020-07-09,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,29.22793291065,29.87030506253567
5.0,8.74870002586752e-40,0.0011481031730671244,3.7918543261590605e-05,7.342375329852228e-161,0.9988139782836712,1.0059008032813e-144,99,2.972969283,9.960409556,267197.56,2982.37330815235,3.145581196,3606,68120,3.3957924,Cerrillos,2020-07-08,2020-07-10,11.9,0.5,67.81,Media Baja Prioridad Social,13102,2020,7,1,Cuarentena,2020-05-05,2020-08-31,30.35208417645026,29.7097120245657
